,id,sentence_text,cluster
1069,sc.83_37_1_61_0,"اللغَة: {فَٱلزَّاجِرَاتِ} الزجر: الدفع عن الشيء بقوةٍ أو صياح، والزجرة: الصيحةُ من قولك: زجر الراعي الغنم إِذا صاح عليها فرجعت لصوته {مَّارِدٍ} عاتي متمرد {ثَاقِبٌ} محرق شديد النفاذ {وَاصِبٌ} دائم لا ينقطع {لاَّزِبٍ} ملتزق بعضه ببعض {مَّعِينٍ} شراب نابع من العيون {غَوْلٌ} الغول: كل ما يغتال العقل ويفسده قال أبو عبيدة: الغول ما يغتال العقل ويذهبه وأنشد قول ابن إياس: وما زالتِ الخمر تغتالنا وتذهب بالأول فالأول {كَأْسٍ} قال أهل اللغة: العرب تقول للإِناء إِذا كان فيه خمر كأس، فإِذا لم يكن فيه خمر قالوا: إناء وقدح قال الشاعر: وكأسٍ شربتُ على لذةٍ وأُخرى تداويتُ منها بها {يُنزَفُونَ} يسكرون يقال: نُزف الرجل فهو نزيف ومنزوف إذا سكر قال الشاعر: لعمري لئن أنزفتمو أو صحوتمو لبئس النَّدامى كنتم آل أبجرا التفسِير: {وَٱلصَّافَّاتِ صَفَّا} افتتح تعالى هذه السورة بالقسم ببعض مخلوقاته، إظهاراً لعظم شأنها، وكبر فوائدها، وتنبيهاً للعباد على جلالة قدرها والمعنى: أقسم بهذه الطوائف من الملائكة، الصافات قوائمها في الصلاة، أو أجنحتها في ارتقاب أمر الله قال ابن مسعود: هم الملائكة تصف في السماء في العبادة والذكر صفوفاً، وفي الحديث \"" ألا تصفُّون كما تصف الملائكة عند ربهم؟ قلنا: وكيف يا رسول الله؟ قال: يُتمون الصفوف المتقدمة، ويتراصون في الصف \"" أقسم تعالى بالملائكة تنبيهاً على جلالة قدرهم، وكثرة عبادتهم، فهم مع عظيم خلقهم ورفعة شأنهم لا ينفكون عن عبادة الله، يصطفون للعبادة كاصطفاف المؤمنين في الصلاة، مع الخشوع والخضوع للعزيز الجبار، الذي دانت له الخلائق، وخضعت لجلال هيبته الرقاب، بما فيهم حَمَلة العرش والملائكة الأطهار {فَٱلزَّاجِرَاتِ زَجْراً} أي الملائكة التي تزجر السحاب، يسوقونه إلى حيث شاء الله، من الزجر بمعنى السوق والحث {فَٱلتَّالِيَاتِ ذِكْراً} وصفٌ ثالثٌ للملائكة الأبرار، إشادةً بذكر محاسنهم ومناقبهم العلوية أي وأقسمُ بالملائكة التالين لآيات الله على أنبيائه وأوليائه، مع التسبيح والتقديس والتحميد والتمجيد {إِنَّ إِلَـٰهَكُمْ لَوَاحِدٌ} هذا هو المقسم عليه أي إِن إِلهكم الذي تعبدونه - أيها الناس - إله واحدٌ لا شريك له، قال مقاتل: إِن الكفار بمكة قالوا: أجعل الآلهة إلهاً واحداً؟",37
1070,sc.83_37_1_61_1,وكيف يسع هذا الخلق إله فرد؟,19
1071,sc.83_37_1_61_2,فأقسم الله بهؤلاء تشريفاً، ثم بيَّن تعالى معنى وحدانيته وألوهيته فقال {رَّبُّ ٱلسَّمَٰوَٰتِ وَٱلأَرْضِ وَمَا بَيْنَهُمَا} أي هو تعالى خالق السمٰوات والأرض ومالكهما وما بينهما من المخلوقات والموجودات، فإِن وجودهما وانتظامهما على هذا النمط البديع، من أوضح الدلائل على وجود الله ووحدانيته {وَرَبُّ ٱلْمَشَارِقِ} أي وهو رب مشارق الشمس ومغاربها في الشتاء والصيف قال الطبري: واكتفى بذكر المشارق عن المغارب لدلالة الكلام عليه ثم أخبر عن قدرته بتزيين السماء بالكواكب، بعد أن أخبر عن وحدانيته فقال {إِنَّا زَيَّنَّا ٱلسَّمَآءَ ٱلدُّنْيَا بِزِينَةٍ ٱلْكَوَاكِبِ} أي زينا السماء القريبة منكم بالكواكب المنيرة المضيئة، التي تبدو وكأنها جواهر تتلألأ {وَحِفْظاً مِّن كُلِّ شَيْطَانٍ مَّارِدٍ} أي وللحفظ من كل شيطان عاتٍ متمرد، خارج عن طاعة الله قال قتادة: خلقت النجومُ لثلاث: رجوماً للشياطين، ونوراً يُهتدى بها، وزينةً للسماء الدنيا وقال أبو حيان: خصَّ السماء الدنيا بالذكر لأنها هي التي تُشاهد بالأبصار، وفيها وحدها يكون الحفظ من الشياطين {لاَّ يَسَّمَّعُونَ إِلَىٰ ٱلْمَلإِ ٱلأَعْلَىٰ} أي لا يقدرون أن يستمعوا إلى الملائكة الذين هم في العالم العلوي، وقيل المعنى: لئلا يتسمَّعوا إلى الملأ الأعلى {وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ} أي ويُرجمون بالشهب من كل جهةٍ يقصدون السماء منها {دُحُوراً} أي طرداً لهم عن السماع لأخبار السماء قال الطبري: أي مطرودين، من الدحر وهو الدَّفعُ والإِبعاد {وَلَهُمْ عَذابٌ وَاصِبٌ} أي ولهم في الآخرة عذاب موصول لا ينقطع {إِلاَّ مَنْ خَطِفَ ٱلْخَطْفَةَ} أي إلاَّ من اختلس شيئاً مسارقةً {فَأَتْبَعَهُ شِهَابٌ ثَاقِبٌ} أي فلحقه شهاب مضيءٌ، نافذ بضوئه وشعاعه فأحرقه قال المفسرون: قد يخطف الشيطان المارد خطفةً سريعة مما يدور في الملأ الأعلى، فيتبعه شهابٌ يلاحقه في هبوطه فيصيبه ويحرقه حرقاً قال القرطبي: وليست الشهب التي يرجم بها الشياطين من الكواكب الثوابت، لأن الثابتة تجري ولا تُرى حركاتها، وهذه الشهب تُرى حركاتها {فَٱسْتَفْتِهِمْ} أي فسلْ يا محمد هؤلاء المنكرين للبعث {أَهُمْ أَشَدُّ خَلْقاً أَم مَّنْ خَلَقْنَآ} أي أيهم أقوى بُنيةً وأشد خلْقاً هل هم أم السمٰوات والأرض وما بينهما من الملائكة والمخلوقات العظيمة العجيبة؟,-1
1072,sc.83_37_1_61_3,"{إِنَّا خَلَقْنَاهُم مِّن طِينٍ لاَّزِبٍ} أي من طينٍ رخوٍ لزج لا قوة فيه قال الطبري: وإِنما وصفه باللزوب لأنه ترابٌ مخلوطٌ بماء، وكذلك خُلِق ابنُ آدم من ترابٍ وماء، ونار وهواء، والترابُ إِذا خُلط بماءٍ صار طيناً لازباً، والغرضُ من الآية إِقامةُ البرهان على إعادة الإِنسان، فالذي خلقه من العدم وخلق هذه الخلائق، قادرٌ على إعادة الأجسام بعد الفناء {بَلْ عَجِبْتَ وَيَسْخَرُونَ} أي بل عجبتَ يا محمد من تكذيبهم للبعث مع رؤيتهم آثار قدرة الله الباهرة، وهم يسخرون منك ومما تقول لهم في ذلك قال أبو السعود: المعنى عجبتَ من قدرة الله تعالى على هذه الخلائق العظيمة وإِنكارهم للبعث، وهم يسخرون من تعجبك وتقريرك للبعث {وَإِذَا ذُكِّرُواْ لاَ يَذْكُرُونَ} أي وإِذا وُعظوا بالقرآن وخوّفوا به، لا يتعظون ولا يتدبرون {وَإِذَا رَأَوْاْ آيَةً يَسْتَسْخِرُونَ} أي وإِذا رأوا آية باهرة، أو معجزة قاهرة تدل على صدقك كانشقاق القمر، وتكليم الشجر والحجر، يبالغون في السخرية أو يدعون غيرهم للسخرية والاستهزاء {وَقَالُوۤاْ إِن هَـٰذَآ إِلاَّ سِحْرٌ مُّبِينٌ} أي ما هذا الذي جئتنا به يا محمد إلا سحر واضح بيِّن قال في البحر: والإِشارة بـ \"" هذا \"" إلى ما ظهر على يديه عليه السلام من الخارق المعجز {أَءِذَا مِتْنَا وَكُنَّا تُرَاباً وَعِظَاماً أَءِنَّا لَمَبْعُوثُونَ} الاستفهام للإِنكار والاستهزاء أي أئذا أصبحت أجسادنا بالية، وتفتَّت أجزاؤها إلى تراب وعظام سوف نبعث؟",19
1073,sc.83_37_1_61_4,{أَوَ آبَآؤُنَا ٱلأَوَّلُونَ} أي أو آباؤنا الأولون كذلك سيُبعثون؟,34
1074,sc.83_37_1_61_5,قال الزمخشري: أي أيبعث أيضاً آباؤنا؟,34
1075,sc.83_37_1_61_6,وهذا زيادة في استبعاد الأمر، يعنون أنهم أقدم، فبعثُهم أبعدُ وأبطل {قُلْ نَعَمْ وَأَنتُمْ دَاخِرُونَ} أي قل لهم نعم تُبعثون وأنتم صاغرون {فَإِنَّمَا هِيَ زَجْرَةٌ وَاحِدَةٌ} أي وما هي إلا صيحة واحدة ينفخ فيها إسرافيل في الصور للقيام من القبور {فَإِذَا هُمْ يَنظُرُونَ} أي فإِذا هم قيامٌ في أرض المحشر ينظر بعضهم إلى بعض قال القرطبي: الزجرةُ: الصيحةُ وهي النفخةُ الثانية، وسميت زجرة لأن مقصودها الزجر، كزجر الإِبل، والخيل عند السَّوق..,44
1076,sc.83_37_1_61_7,ثم أخبر تعالى عن حسرتهم وندامتهم عند معاينتهم أهوال القيامة فقال {وَقَالُواْ يٰوَيْلَنَا هَـٰذَا يَوْمُ ٱلدِّينِ} أي يا هلاكنا وخسارتنا هذا هو يوم الجزاء والحساب!!,-1
1077,sc.83_37_1_61_8,فتقول لهم الملائكة على سبيل التوبيخ والتقريع {هَـٰذَا يَوْمُ ٱلْفَصْلِ ٱلَّذِي كُنتُمْ بِهِ تُكَذِّبُونَ} أي هذا يوم الفصل بين الخلائق الذي كنتم تنكرونه وتكذبون به قال البيضاوي: الفصلُ: القضاءُ والتفريق بين المحسن والمسيء {ٱحْشُرُواْ ٱلَّذِينَ ظَلَمُواْ وَأَزْوَاجَهُمْ} أي اجمعوا الظالمين وأشباههم من العصاة والمجرمين، كل إنسان مع نظرائه قال القرطبي: الزاني مع الزاني، وشارب الخمر مع شارب الخمر، والسارق مع السارق وقال ابن عباس: اجمعوا الظالمين ونساءهم الكافرات، وعنه المراد به أشباههم من العصاة {وَمَا كَانُواْ يَعْبُدُونَ * مِن دُونِ ٱللَّهِ} أي وما كانوا يعبدون من الأوثان والأصنام، وذلك زيادةً في تحسيرهم وتخجيلهم {فَٱهْدُوهُمْ إِلَىٰ صِرَاطِ ٱلْجَحِيمِ} أي فعرفوهم طريق الجحيم ووجهوهم إليها، وفي لفظ {اهدوهم} تهكم وسخرية، فإِذا لم يهتدوا في الدنيا إلى الصراط المستقيم، فليهتدوا اليوم إلى صراط الجحيم {وَقِفُوهُمْ إِنَّهُمْ مَّسْئُولُونَ} أي احبسوهم عند الصراط لأنهم سيسألون عن جميع أقوالهم وأفعالهم، ثم يقال لهم على سبيل التقريع والتوبيخ {مَا لَكُمْ لاَ تَنَاصَرُونَ} أي ما لكم لا ينصر بعضكم بعضاً وأنتم هنا جميعاً؟,33
1078,sc.83_37_1_61_9,وكلكم في حاجة إلى الناصر والمعين؟,71
1079,sc.83_37_1_61_10,"قال المفسرون: هذا إشارة إلى قول أبي جهل يوم بدر \"" نحن جميعٌ منتصر \"" وأصل {تَنَاصَرُونَ} تتناصرون حذفت إحدى التاءين تخفيفاً، قال تعالى {بَلْ هُمُ ٱلْيَوْمَ مُسْتَسْلِمُونَ} أي بل هم اليوم أذلاء منقادون، عاجزون عن الانتصار، سواء منهم العابدون والمعبودون {وَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍ يَتَسَآءَلُونَ} أي أقبل الرؤساء والأتباع يتلاومون ويتخاصمون قال أبو السعود: وسؤالهم إنما هو سؤال توبيخ بطريق الخصومة والجدال {قَالُوۤاْ إِنَّكُمْ كُنتُمْ تَأْتُونَنَا عَنِ ٱلْيَمِينِ} أي قال الأتباع منهم للمتبوعين: إِنكم كنتم تأتوننا من قبل الحقِّ، وتزينون لنا الباطل، وتصدوننا عن اتباع طريق الهدى قال الطبري: أي كنتم تأتوننا من قبل الدين والحق، فتخدعوننا بأقوى الوجوه، قال: واليمين في كلام العرب: القوة والقدرة كقول الشاعر: إِذا ما رايةٌ رفعت لمجدٍ تلقَّاها عرابةُ باليمين وقيل: المراد تأتوننا بطريق الوسوسة عن يميننا كما هو المعتاد في حالة الوسوسة بالأسرار غالباً {قَالُواْ بَلْ لَّمْ تَكُونُواْ مُؤْمِنِينَ} أي يقول لهم الرؤساء: لم نحملكم نحن على الضلال ولم نمنعكم من الإِيمان، بل كفرتم ولم تؤمنوا باختياركم قال ابن كثير: أي ليس الأمر كما تزعمون، بل كانت قلوبكم منكرةً للإِيمان، قابلةً للكفر والعصيان {وَمَا كَانَ لَنَا عَلَيْكُمْ مِّن سُلْطَانٍ} أي ما كان لنا عليكم من قوة وقدرة نقهركم بها على متابعتنا {بَلْ كُنتُمْ قَوْماً طَاغِينَ} أي بل كاف فيكم فجور وطغيان واستعداد للعصيان، فلذلك استجبتم لنا واتبعتمونا {فَحَقَّ عَلَيْنَا قَوْلُ رَبِّنَآ} أي فوجب علينا جميعاً وعيد الله لنا بالعذاب {إِنَّا لَذَآئِقُونَ} أي فإِنا لذائقو هذا العذاب لا محالة {فَأَغْوَيْنَاكُمْ إِنَّا كُنَّا غَاوِينَ} أي فزينا لكم الباطل، ودعوناكم إلى الغيّ لأننا كنا على غيٍّ وضلال، قال تعالى مخبراً عن حالهم {فَإِنَّهُمْ يَوْمَئِذٍ فِي ٱلْعَذَابِ مُشْتَرِكُونَ} أي فإِنهم يوم القيامة مشتركون في العذاب، كما كانوا مشتركين في الغواية، ولكنْ كما قال تعالى {وَلَن يَنفَعَكُمُ ٱلْيَوْمَ إِذ ظَّلَمْتُمْ أَنَّكُمْ فِي ٱلْعَذَابِ مُشْتَرِكُونَ} [الزخرف: 39] {إِنَّا كَذَلِكَ نَفْعَلُ بِٱلْمُجْرِمِينَ} أي مثل هذا الفعل بهؤلاء نفعل بالأشقياء المجرمين، ثم بيَّن تعالى السبب فقال {إِنَّهُمْ كَانُوۤاْ إِذَا قِيلَ لَهُمْ لاَ إِلَـٰهَ إِلاَّ ٱللَّهُ يَسْتَكْبِرُونَ} أي إِذا قيل لهم قولوا {لاَ إِلَـٰهَ إِلاَّ ٱللَّهُ} يتكبَّرون ويتعظَّمون {وَيَقُولُونَ أَءِنَّا لَتَارِكُوۤاْ آلِهَتِنَا لِشَاعِرٍ مَّجْنُونٍ}؟",61
